MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice,logSalePrice,TotalSF,HasAlley,Neighborhood_ord,Conditions_vals,Age,Roof_ord,Bsmt_ord_sum,TotalBath
60,RL,60.0,17433,2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,4,3,PConc,5,3,1,1,0.0,1629.0,1629.0,5,1,2475,0.0,2,1,4,1,4,7,Typ,1,Attchd,3,3.0,962.0,3,3,23,1,0,256,0,1,2010,WD ,Normal,355000,12.779875885354993,4104.0,0,4.0,1,12,2,15,3.0
20,RL,59.0,10593,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919.0,801.0,1720.0,5,1,1720,1.0,2,0,3,1,4,7,Typ,1,Attchd,3,2.0,527.0,3,3,240,1,154,0,0,3,2010,WD ,Normal,260400,12.469978029554953,3440.0,0,4.0,1,14,2,12,3.0
60,RL,98.0,12256,3,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,5,3,4,6,1032.0,431.0,1463.0,5,1,2622,1.0,2,1,3,1,4,9,Typ,1,Attchd,2,2.0,712.0,3,3,186,1,0,0,0,4,2010,WD ,Normal,325000,12.691583538230217,4085.0,0,4.0,1,15,1,60,4.0
60,RL,92.0,11764,3,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,628.0,1152.0,5,1,2270,0.0,2,1,4,1,4,9,Typ,1,Attchd,3,3.0,671.0,3,3,132,1,0,0,0,4,2010,WD ,Normal,290000,12.577639650232573,3422.0,0,4.0,1,3,1,12,3.0
60,RL,56.98571428571429,16770,2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4,3,1,1,0.0,1195.0,1195.0,4,1,1839,0.0,2,1,4,1,3,7,Typ,0,Attchd,3,2.0,486.0,3,3,0,1,0,0,0,6,2010,WD ,Normal,221000,12.30592250537653,3034.0,0,4.0,1,12,1,12,3.0
50,RL,56.0,14720,3,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4,3,4,6,816.0,1217.0,2033.0,5,1,3238,1.0,2,1,4,1,4,9,Typ,1,Attchd,3,3.0,666.0,3,3,283,1,0,0,0,3,2010,WD ,Normal,410000,12.923914877701906,5271.0,0,4.0,1,14,2,48,4.0
20,RL,73.0,8987,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,1,1,0.0,1595.0,1595.0,5,1,1595,0.0,2,0,2,1,4,6,Typ,1,Attchd,2,3.0,880.0,3,3,144,0,0,0,0,5,2010,WD ,Normal,221500,12.308182383129823,3190.0,0,4.0,1,4,1,12,2.0
20,FV,92.0,9215,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2010,Hip,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,1218.0,1218.0,5,1,1218,0.0,2,0,2,1,4,4,Typ,0,Attchd,2,2.0,676.0,3,3,0,1,0,0,0,4,2010,New,Partial,204500,12.228328144428588,2436.0,0,4.0,1,0,2,12,2.0
60,FV,72.0,8640,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,3,3,6,24.0,732.0,756.0,5,1,1547,0.0,2,1,3,1,4,7,Typ,0,Attchd,1,2.0,614.0,3,3,169,1,0,0,0,6,2010,Con,Normal,215200,12.279327754099118,2303.0,0,4.0,1,1,1,36,3.0
20,FV,75.0,9000,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,4,6,1078.0,488.0,1566.0,5,1,1566,1.0,2,0,3,1,4,7,Typ,0,Attchd,2,2.0,750.0,3,3,144,1,0,0,0,4,2010,WD ,Normal,262500,12.47801017053037,3132.0,0,4.0,1,2,1,48,3.0
60,FV,65.1647564469914,12552,4,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,222.0,769.0,991.0,5,1,1947,0.0,2,1,3,1,4,8,Typ,1,Attchd,2,2.0,678.0,3,3,0,1,0,0,1,5,2010,WD ,Normal,254900,12.448630513463613,2938.0,0,4.0,1,5,1,12,3.0
20,FV,84.0,10440,4,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,5,3,1,6,1414.0,54.0,1468.0,5,1,1468,1.0,2,0,2,1,4,6,Typ,1,Attchd,3,2.0,528.0,3,3,0,1,0,216,0,5,2010,WD ,Normal,271500,12.511721101590597,2936.0,0,4.0,1,5,1,15,3.0
60,RL,76.0,10142,3,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,656.0,300.0,956.0,5,1,2084,1.0,2,1,4,1,4,8,Typ,0,BuiltIn,2,2.0,618.0,3,3,0,1,0,0,0,1,2010,WD ,Normal,233000,12.358798024384122,3040.0,0,2.0,1,6,1,12,4.0
60,RL,70.0,11920,4,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,4,3,PConc,4,3,4,1,0.0,831.0,831.0,5,1,1659,0.0,2,1,3,1,4,8,Typ,0,Attchd,2,2.0,484.0,3,3,144,1,0,0,0,4,2010,WD ,Normal,181000,12.10625783509458,2490.0,0,2.0,1,6,1,48,3.0
60,RL,72.30699774266365,8880,3,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,695.0,253.0,948.0,5,1,2110,1.0,2,1,3,1,4,8,Typ,1,Attchd,2,2.0,463.0,3,3,0,1,0,0,0,5,2010,WD ,Normal,205000,12.230770136157428,3058.0,0,2.0,1,8,1,12,4.0
120,RL,50.0,8012,4,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,4,3,1,4,543.0,261.0,923.0,3,1,923,0.0,2,0,2,1,3,5,Typ,1,Attchd,2,1.0,264.0,3,3,80,0,0,0,0,5,2010,WD ,Normal,143000,11.870606902224587,1846.0,0,2.0,1,30,1,12,2.0
60,RL,70.0,11218,4,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,4,3,PConc,4,3,1,1,0.0,1055.0,1055.0,5,1,1845,0.0,2,1,3,1,4,8,Typ,1,Attchd,2,2.0,462.0,3,3,635,1,0,0,1,5,2010,WD ,Normal,189000,12.149507585033072,2900.0,0,2.0,1,18,1,12,3.0
120,RL,65.1647564469914,7892,4,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,4,3,1,1,0.0,918.0,918.0,3,1,918,0.0,2,0,2,1,3,5,Typ,1,Attchd,1,1.0,264.0,3,3,28,0,0,0,0,4,2010,WD ,Normal,99500,11.507922973347437,1836.0,0,2.0,1,31,1,12,2.0
120,RL,50.0,7175,4,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,4,3,1,5,623.0,0.0,744.0,3,1,752,1.0,1,0,2,1,3,4,Typ,0,Attchd,1,1.0,264.0,3,3,353,0,0,90,1,2,2010,WD ,Normal,125000,11.736077016252437,1496.0,0,2.0,1,26,1,12,2.0
60,RL,56.98571428571429,9453,3,Lvl,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,2003,Gable,CompShg,HdBoard,HdBoard,NA,0.0,4,3,PConc,4,3,1,4,402.0,594.0,996.0,5,1,1744,0.0,2,1,3,1,4,7,Typ,0,Attchd,2,2.0,457.0,3,3,370,1,0,0,0,2,2010,WD ,Normal,194500,12.178192583415596,2740.0,0,2.0,0,7,1,12,3.0
20,RL,81.0,9672,4,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,Hip,CompShg,HdBoard,Plywood,NA,0.0,3,3,PConc,4,3,1,6,338.0,702.0,1040.0,3,1,1097,0.0,2,0,3,1,3,6,Typ,0,Attchd,1,2.0,480.0,3,3,0,0,0,0,1,5,2010,WD ,Normal,152000,11.931642378754141,2137.0,0,2.0,1,25,2,12,2.0
60,RL,70.0,8400,4,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,1,1,0.0,650.0,650.0,3,1,1564,0.0,2,1,3,1,3,7,Typ,1,Attchd,1,2.0,476.0,3,3,0,1,0,204,1,4,2010,WD ,Normal,171000,12.049424683420915,2214.0,0,2.0,1,29,1,12,3.0
30,RH,70.0,9800,4,Lvl,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,2,BrkTil,3,3,1,1,0.0,816.0,816.0,3,0,1012,0.0,1,0,2,1,3,5,Typ,0,Detchd,1,1.0,429.0,3,3,121,0,80,0,0,4,2010,WD ,Normal,67500,11.119897691565697,1828.0,0,2.0,1,60,1,9,1.0
90,RM,68.0,8930,4,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,Slab,0,0,0,0,0.0,0.0,0.0,3,1,1902,0.0,2,0,4,2,3,8,Typ,0,Attchd,1,2.0,539.0,3,3,0,0,0,0,0,4,2010,WD ,Normal,112000,11.626263078808801,1902.0,0,1.0,0,32,1,0,2.0
85,RL,93.66129032258064,11782,3,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1995,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,3,3,4,5,899.0,210.0,1109.0,3,1,1155,1.0,1,0,3,1,4,6,Min2,0,Detchd,1,2.0,576.0,3,3,192,0,0,0,1,6,2010,WD ,Normal,148000,11.904974309480183,2264.0,0,1.0,1,15,1,36,2.0
20,RL,65.0,8450,4,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,2009,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,CBlock,3,3,1,6,553.0,224.0,894.0,5,1,894,1.0,1,0,3,1,3,5,Typ,1,Detchd,1,1.0,336.0,3,3,416,1,0,0,1,4,2010,WD ,Normal,138500,11.83863282480007,1788.0,0,1.0,0,1,1,9,2.0
20,RL,72.30699774266365,9819,3,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3,4,CBlock,3,3,1,4,450.0,432.0,882.0,3,1,900,0.0,1,0,3,1,3,5,Typ,0,Detchd,1,1.0,280.0,3,3,0,0,0,0,1,2,2010,WD ,Normal,122000,11.711784520403112,1782.0,0,1.0,1,43,1,9,1.0
20,RL,75.0,7500,4,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,3,3,1,5,824.0,216.0,1040.0,2,1,1040,1.0,1,1,3,1,3,5,Typ,0,Attchd,3,1.0,308.0,3,3,0,0,220,0,1,6,2010,WD ,Normal,133000,11.798111925972618,2080.0,0,1.0,1,47,1,9,3.0
20,RL,93.66129032258064,6897,3,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,2010,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,4,CBlock,3,3,1,5,659.0,381.0,1040.0,5,1,1040,1.0,1,1,3,1,3,6,Typ,0,Detchd,1,1.0,260.0,3,3,0,1,0,0,0,4,2010,WD ,Normal,127000,11.751950239425476,2080.0,0,1.0,1,0,1,9,3.0
20,RL,39.0,15410,3,Lvl,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,3,4,CBlock,3,3,5,4,126.0,223.0,1208.0,5,1,1494,1.0,2,0,3,1,3,7,Typ,1,Attchd,3,2.0,461.0,3,3,296,0,186,0,1,4,2010,WD ,Abnorml,169000,12.037659911047468,2702.0,0,1.0,0,8,2,45,3.0
60,RL,107.0,10186,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,Gable,CompShg,HdBoard,HdBoard,NA,0.0,4,3,PConc,4,3,1,6,674.0,76.0,750.0,5,1,1923,1.0,2,1,3,1,4,8,Typ,1,Attchd,2,2.0,564.0,3,3,240,1,0,0,0,6,2010,WD ,Normal,190000,12.154784614286667,2673.0,0,4.0,1,18,1,12,4.0
60,RL,85.0,13143,3,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,4,3,PConc,4,3,1,2,250.0,0.0,1231.0,5,1,2349,1.0,2,1,4,1,4,9,Typ,1,Attchd,2,3.0,762.0,3,3,32,1,0,0,0,6,2010,WD ,Normal,362500,12.80078251189375,3580.0,0,4.0,1,17,1,12,4.0
60,RL,93.66129032258064,11134,4,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,4,3,PConc,4,3,1,6,1129.0,261.0,1390.0,5,1,2225,1.0,2,1,4,1,4,7,Typ,1,Attchd,2,3.0,713.0,3,3,198,1,0,0,0,6,2010,WD ,Normal,285000,12.560247968016562,3615.0,0,4.0,1,17,1,12,4.0
120,FV,25.0,4835,3,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,5,3,4,6,1298.0,190.0,1488.0,5,1,1488,1.0,2,0,2,1,4,6,Typ,1,Attchd,3,2.0,506.0,3,3,168,1,0,0,0,3,2010,WD ,Normal,260000,12.468440756144114,2976.0,0,4.0,1,5,1,60,3.0
160,FV,39.0,3515,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,840.0,840.0,5,1,1680,0.0,2,1,2,1,4,3,Typ,0,Attchd,2,2.0,588.0,3,3,0,1,0,0,0,1,2010,WD ,Normal,190000,12.154784614286667,2520.0,1,4.0,1,6,1,12,3.0
160,FV,30.0,3215,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,4,6,280.0,320.0,600.0,5,1,1200,0.0,2,1,2,1,4,4,Typ,0,Detchd,2,2.0,480.0,3,3,0,1,0,0,0,4,2010,ConLD,Normal,155000,11.951186847493476,1800.0,1,4.0,1,6,1,48,3.0
160,FV,30.0,3182,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,4,3,1,1,0.0,600.0,600.0,5,1,1200,0.0,2,1,2,1,4,4,Typ,0,Detchd,2,2.0,480.0,3,3,0,1,0,0,0,6,2010,WD ,Normal,151000,11.92504173829169,1800.0,1,4.0,1,5,1,12,3.0
160,FV,56.98571428571429,2544,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,4,3,1,6,368.0,190.0,600.0,5,1,1200,1.0,2,1,2,1,4,4,Typ,0,Detchd,2,2.0,480.0,3,3,0,1,0,0,0,2,2010,WD ,Normal,149500,11.915058360753719,1800.0,1,4.0,1,5,1,12,4.0
160,FV,56.98571428571429,2544,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,6,376.0,224.0,600.0,5,1,1236,1.0,2,1,2,1,4,4,Typ,0,Detchd,2,2.0,480.0,3,3,0,1,0,0,0,5,2010,WD ,Normal,152000,11.931642378754141,1836.0,1,4.0,1,5,1,12,4.0
20,FV,86.31818181818181,4403,2,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,5,3,PConc,5,3,4,6,578.0,892.0,1470.0,5,1,1478,1.0,2,1,2,1,4,7,Typ,1,Attchd,3,2.0,484.0,3,3,0,1,0,0,0,6,2010,New,Partial,222000,12.310437165348775,2948.0,0,4.0,1,1,1,60,4.0
160,FV,65.1647564469914,2117,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,1,6,378.0,378.0,756.0,5,1,1573,0.0,2,1,3,1,4,5,Typ,0,Detchd,1,2.0,440.0,3,3,0,1,0,0,0,6,2010,WD ,Normal,177500,12.086731521684555,2329.0,0,4.0,1,10,1,12,3.0
160,FV,76.45487364620939,2980,4,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159.0,4,3,PConc,4,3,1,6,466.0,290.0,756.0,5,1,1512,1.0,2,1,2,1,4,5,Typ,0,Detchd,1,2.0,440.0,3,3,0,1,0,0,0,5,2010,WD ,Normal,177000,12.083910661257521,2268.0,0,4.0,1,10,1,12,4.0
160,FV,56.98571428571429,2572,4,Lvl,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,Hip,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,4,3,1,5,604.0,92.0,696.0,5,1,1416,1.0,2,1,3,1,4,6,Typ,0,Detchd,1,2.0,484.0,3,3,0,1,0,0,0,5,2010,WD ,Normal,155000,11.951186847493476,2112.0,0,4.0,1,11,2,12,4.0
160,FV,72.61538461538461,2403,3,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,244.0,286.0,530.0,5,1,1080,0.0,2,1,2,1,4,4,Typ,0,Attchd,2,2.0,496.0,3,3,0,1,0,0,0,6,2010,WD ,Normal,147110,11.898942682855576,1610.0,0,4.0,1,7,1,12,3.0
20,FV,72.30699774266365,12853,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,Gable,CompShg,CemntBd,CmentBd,NA,0.0,4,3,PConc,5,1,1,6,1032.0,610.0,1642.0,5,1,1418,1.0,1,1,1,1,4,6,Typ,1,Attchd,2,3.0,852.0,3,3,160,1,0,0,0,4,2010,New,Partial,267916,12.498432510033044,3060.0,1,4.0,1,0,1,5,3.0
60,FV,68.0,7379,3,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,484.0,491.0,975.0,5,1,1848,1.0,2,1,3,1,4,7,Typ,1,Attchd,2,2.0,592.0,3,3,280,1,0,0,0,4,2010,WD ,Normal,254000,12.445093483000798,2823.0,0,4.0,1,10,1,12,4.0
120,RL,30.0,4420,3,Lvl,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,4,3,CBlock,4,3,5,6,728.0,0.0,728.0,3,1,788,1.0,1,0,1,1,4,3,Typ,1,Detchd,3,2.0,484.0,3,3,133,1,0,0,0,6,2010,WD ,Normal,155000,11.951186847493476,1516.0,0,4.0,1,30,1,60,2.0
120,RL,40.0,3880,3,Lvl,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,Gable,CompShg,Wd Sdng,Plywood,NA,0.0,4,3,CBlock,4,3,5,6,1052.0,174.0,1226.0,3,1,1226,1.0,1,0,1,1,4,4,Typ,1,Attchd,3,2.0,484.0,3,3,223,1,0,0,0,1,2010,WD ,Normal,206000,12.235636302128867,2452.0,0,4.0,1,32,1,60,2.0
60,RL,56.98571428571429,13517,3,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,4,3,CBlock,3,3,1,6,533.0,192.0,725.0,5,1,1479,0.0,2,1,3,1,4,6,Typ,0,Attchd,2,2.0,475.0,3,3,0,1,0,0,0,3,2010,WD ,Normal,130500,11.779136168550774,2204.0,0,1.0,0,5,1,9,3.0
20,FV,80.0,8000,4,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,833.0,659.0,1492.0,5,1,1492,1.0,2,0,3,1,4,6,Typ,1,Attchd,2,2.0,596.0,3,3,277,1,0,0,0,4,2010,WD ,Normal,230000,12.345838935721968,2984.0,0,4.0,1,8,1,12,3.0
20,RL,72.30699774266365,10456,3,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,CBlock,3,3,1,6,506.0,1323.0,1829.0,4,1,1829,1.0,2,0,4,1,3,8,Typ,0,Attchd,2,2.0,535.0,3,3,0,1,0,0,0,5,2010,WD ,Normal,218500,12.294545870166347,3658.0,0,2.0,1,43,2,9,3.0
60,RL,80.0,10791,4,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,PConc,4,3,3,6,1137.0,143.0,1280.0,5,1,2495,1.0,2,1,4,1,4,9,Typ,1,Attchd,1,2.0,660.0,3,3,224,1,0,0,0,3,2010,WD ,Normal,243500,12.40287632827253,3775.0,0,2.0,1,17,1,36,4.0
20,RL,72.30699774266365,10603,3,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,3,5,1200.0,410.0,1610.0,4,1,1610,1.0,2,0,3,1,4,6,Typ,1,Attchd,2,2.0,480.0,3,3,168,1,0,0,0,2,2010,WD ,Normal,205000,12.230770136157428,3220.0,0,2.0,1,9,1,27,3.0
50,RL,72.30699774266365,18837,3,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,PConc,4,3,3,5,687.0,491.0,1224.0,3,1,1891,0.0,3,0,3,1,3,7,Typ,1,Attchd,2,2.0,678.0,3,3,0,1,0,0,0,4,2010,WD ,Normal,212500,12.26670197321789,3115.0,0,2.0,1,32,1,36,4.0
60,RL,80.0,10421,4,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4,3,1,6,394.0,586.0,980.0,3,1,1714,0.0,2,1,3,1,3,7,Typ,1,Attchd,1,2.0,496.0,3,3,228,1,156,0,1,3,2010,WD ,Normal,196500,12.188422799337028,2694.0,0,2.0,1,22,1,12,3.0
20,RL,78.0,9360,4,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,2006,Hip,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,3,3,1,5,982.0,179.0,1161.0,3,1,1381,1.0,1,1,3,1,4,5,Typ,1,Attchd,2,2.0,676.0,3,3,0,0,0,0,0,3,2010,WD ,Normal,197500,12.193498926601634,2542.0,0,2.0,1,4,2,9,3.0
60,RL,80.0,9600,4,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,3,1,5,329.0,386.0,715.0,3,1,1645,0.0,1,2,4,1,3,7,Typ,0,Attchd,2,2.0,441.0,3,3,0,1,0,0,1,6,2010,WD ,Normal,171000,12.049424683420915,2360.0,0,2.0,1,39,1,9,3.0
20,RL,80.0,9600,4,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,3,3,CBlock,3,3,1,3,698.0,534.0,1232.0,3,1,1232,1.0,1,1,3,1,3,6,Typ,0,Attchd,2,2.0,490.0,3,3,0,1,0,0,0,4,2010,WD ,Normal,142250,11.865348381840844,2464.0,0,1.0,1,44,2,9,3.0
20,RL,65.1647564469914,9790,4,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,1,5,569.0,678.0,1328.0,3,1,1328,1.0,1,1,3,1,3,6,Typ,1,Attchd,1,2.0,528.0,3,3,0,1,0,0,0,6,2010,WD ,Normal,143000,11.870606902224587,2656.0,0,2.0,1,47,2,9,3.0
20,RL,77.0,9320,3,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,3,3,1,5,569.0,381.0,950.0,2,1,1225,1.0,1,1,3,1,3,6,Typ,0,NA,0,0.0,0.0,0,0,352,0,0,0,0,1,2010,WD ,Normal,128950,11.767187766223199,2175.0,0,1.0,1,51,1,9,3.0
